statecode,countycode,state,county,fipscode,SUMLEV,REGION,DIVISION,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,POPESTIMATE2024,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,NPOPCHG2024,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,BIRTHS2024,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,DEATHS2024,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,NATURALCHG2024,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,INTERNATIONALMIG2024,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,DOMESTICMIG2024,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,NETMIG2024,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,RESIDUAL2024,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,GQESTIMATES2024,RBIRTH2021,RBIRTH2022,RBIRTH2023,RBIRTH2024,RDEATH2021,RDEATH2022,RDEATH2023,RDEATH2024,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RNATURALCHG2024,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RINTERNATIONALMIG2024,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RDOMESTICMIG2024,RNETMIG2021,RNETMIG2022,RNETMIG2023,RNETMIG2024
b'01',b'057',b'AL',b'Fayette County',b'01057',50.0,3.0,6.0,b'Alabama',b'Fayette County',16322.0,16329.0,16119.0,16041.0,15913.0,15863.0,7.0,-210.0,-78.0,-128.0,-50.0,42.0,181.0,160.0,166.0,163.0,52.0,318.0,306.0,272.0,255.0,-10.0,-137.0,-146.0,-106.0,-92.0,0.0,0.0,0.0,-2.0,-2.0,14.0,-81.0,76.0,-19.0,44.0,14.0,-81.0,76.0,-21.0,42.0,3.0,8.0,-8.0,-1.0,0.0,303.0,303.0,292.0,284.0,286.0,286.0,11.156311637,9.9502487562,10.389935532,10.259315206,19.600591716,19.029850746,17.024472679,16.049848943,-8.444280079,-9.07960199,-6.634537147,-5.790533736,0.0,0.0,-0.125179946,-0.125881168,-4.99260355,4.7263681592,-1.189209489,2.7693856999,-4.99260355,4.7263681592,-1.314389435,2.6435045317
b'01',b'059',b'AL',b'Franklin County',b'01059',50.0,3.0,6.0,b'Alabama',b'Franklin County',32111.0,32076.0,31991.0,31947.0,31941.0,31874.0,-35.0,-85.0,-44.0,-6.0,-67.0,97.0,388.0,446.0,427.0,431.0,109.0,485.0,490.0,448.0,444.0,-12.0,-97.0,-44.0,-21.0,-13.0,1.0,33.0,84.0,158.0,189.0,-31.0,-47.0,-67.0,-143.0,-241.0,-30.0,-14.0,17.0,15.0,-52.0,7.0,26.0,-17.0,0.0,-2.0,424.0,424.0,413.0,396.0,407.0,414.0,12.112319915,13.951015046,13.367142499,13.507795973,15.140399894,15.327348369,14.02454295,13.915223693,-3.028079979,-1.376333323,-0.657400451,-0.407427721,1.0301715392,2.6275454346,4.9461557726,5.9233722479,-1.46721401,-2.095780287,-4.476584022,-7.553083131,-0.437042471,0.5317651475,0.4695717506,-1.629710883
b'01',b'061',b'AL',b'Geneva County',b'01061',50.0,3.0,6.0,b'Alabama',b'Geneva County',26662.0,26703.0,26632.0,26787.0,27052.0,27259.0,41.0,-71.0,155.0,265.0,207.0,69.0,271.0,295.0,300.0,302.0,94.0,530.0,485.0,415.0,423.0,-25.0,-259.0,-190.0,-115.0,-121.0,0.0,6.0,25.0,26.0,35.0,64.0,168.0,322.0,348.0,294.0,64.0,174.0,347.0,374.0,329.0,2.0,14.0,-2.0,6.0,-1.0,267.0,267.0,269.0,264.0,256.0,261.0,10.162182432,11.044759355,11.144337748,11.121135682,19.874378926,18.158333177,15.416333884,15.576954945,-9.712196494,-7.113573822,-4.271996137,-4.455819263,0.224992969,0.9359965555,0.9658426048,1.2888733406,6.2998031312,12.055635635,12.927431787,10.826536061,6.5247961001,12.991632191,13.893274392,12.115409401
b'01',b'063',b'AL',b'Greene County',b'01063',50.0,3.0,6.0,b'Alabama',b'Greene County',7732.0,7701.0,7583.0,7412.0,7299.0,7127.0,-31.0,-118.0,-171.0,-113.0,-172.0,28.0,110.0,76.0,77.0,75.0,36.0,150.0,137.0,118.0,109.0,-8.0,-40.0,-61.0,-41.0,-34.0,0.0,0.0,0.0,0.0,0.0,-21.0,-78.0,-114.0,-70.0,-138.0,-21.0,-78.0,-114.0,-70.0,-138.0,-2.0,0.0,4.0,-2.0,0.0,61.0,61.0,27.0,27.0,27.0,28.0,14.39413766,10.136712237,10.468357012,10.397892694,19.628369537,18.272757586,16.042417239,15.111604048,-5.234231876,-8.136045348,-5.574060227,-4.713711354,0.0,0.0,0.0,0.0,-10.20675216,-15.20506836,-9.516688193,-19.13212256,-10.20675216,-15.20506836,-9.516688193,-19.13212256
b'01',b'065',b'AL',b'Hale County',b'01065',50.0,3.0,6.0,b'Alabama',b'Hale County',14788.0,14771.0,14715.0,14613.0,14931.0,15116.0,-17.0,-56.0,-102.0,318.0,185.0,45.0,183.0,223.0,219.0,221.0,73.0,269.0,243.0,234.0,231.0,-28.0,-86.0,-20.0,-15.0,-10.0,0.0,1.0,2.0,0.0,0.0,8.0,17.0,-78.0,331.0,195.0,8.0,18.0,-76.0,331.0,195.0,3.0,12.0,-6.0,2.0,0.0,177.0,177.0,163.0,163.0,175.0,177.0,12.41267042,15.20731042,14.825345248,14.710287217,18.245947229,16.571194763,15.840779854,15.375911073,-5.833276809,-1.363884343,-1.015434606,-0.665623856,0.0678288001,0.1363884343,0.0,0.0,1.1530896018,-5.319148936,22.407256973,12.979665191,1.220918402,-5.182760502,22.407256973,12.979665191
b'01',b'067',b'AL',b'Henry County',b'01067',50.0,3.0,6.0,b'Alabama',b'Henry County',17141.0,17171.0,17412.0,17638.0,17872.0,18141.0,30.0,241.0,226.0,234.0,269.0,40.0,159.0,175.0,174.0,170.0,62.0,273.0,273.0,250.0,249.0,-22.0,-114.0,-98.0,-76.0,-79.0,0.0,0.0,0.0,0.0,0.0,50.0,367.0,322.0,306.0,352.0,50.0,367.0,322.0,306.0,352.0,2.0,-12.0,2.0,4.0,-4.0,138.0,138.0,112.0,104.0,101.0,120.0,9.195269352,9.9857346648,9.8000563222,9.4410351817,15.788103982,15.577746077,14.080540693,13.828339766,-6.59283463,-5.592011412,-4.280484371,-4.387304584,0.0,0.0,0.0,0.0,21.224300957,18.373751783,17.234581808,19.548496376,21.224300957,18.373751783,17.234581808,19.548496376
b'01',b'069',b'AL',b'Houston County',b'01069',50.0,3.0,6.0,b'Alabama',b'Houston County',107213.0,107300.0,107412.0,108063.0,108556.0,109366.0,87.0,112.0,651.0,493.0,810.0,312.0,1300.0,1324.0,1262.0,1263.0,316.0,1582.0,1567.0,1348.0,1274.0,-4.0,-282.0,-243.0,-86.0,-11.0,0.0,21.0,129.0,219.0,261.0,54.0,299.0,783.0,379.0,554.0,54.0,320.0,912.0,598.0,815.0,37.0,74.0,-18.0,-19.0,6.0,823.0,823.0,738.0,763.0,781.0,801.0,12.109244011,12.289128669,11.651794164,11.59130331,14.736018481,14.544610744,12.445815002,11.692256863,-2.62677447,-2.255482074,-0.794020838,-0.100953552,0.1956108648,1.1973546815,2.0219832979,2.3953524656,2.7851261224,7.2676644622,3.4992313694,5.084387992,2.9807369872,8.4650191438,5.5212146672,7.4797404576
b'01',b'071',b'AL',b'Jackson County',b'01071',50.0,3.0,6.0,b'Alabama',b'Jackson County',52563.0,52532.0,52688.0,52842.0,53423.0,53780.0,-31.0,156.0,154.0,581.0,357.0,127.0,526.0,538.0,559.0,527.0,201.0,964.0,978.0,844.0,822.0,-74.0,-438.0,-440.0,-285.0,-295.0,0.0,12.0,40.0,69.0,84.0,25.0,572.0,546.0,792.0,573.0,25.0,584.0,586.0,861.0,657.0,18.0,10.0,8.0,5.0,-5.0,599.0,599.0,576.0,560.0,567.0,587.0,9.9980992207,10.196152753,10.520867642,9.8318144082,18.32351264,18.53501374,15.884816261,15.335391733,-8.32541342,-8.338860987,-5.363948619,-5.503577325,0.2280935183,0.7580782716,1.298640192,1.5671203231,10.872457708,10.347768407,14.906130899,10.689999347,11.100551226,11.105846679,16.204771091,12.25711967
b'01',b'073',b'AL',b'Jefferson County',b'01073',50.0,3.0,6.0,b'Alabama',b'Jefferson County',674311.0,674727.0,669677.0,665543.0,664084.0,664744.0,416.0,-5050.0,-4134.0,-1459.0,660.0,1919.0,7890.0,7917.0,7827.0,7828.0,2030.0,9171.0,8543.0,7750.0,7620.0,-111.0,-1281.0,-626.0,77.0,208.0,23.0,266.0,1272.0,1983.0,2392.0,368.0,-4347.0,-4535.0,-3447.0,-1939.0,391.0,-4081.0,-3263.0,-1464.0,453.0,136.0,312.0,-245.0,-72.0,-1.0,17039.0,18269.0,18988.0,20130.0,20287.0,20468.0,11.737543179,11.858719911,11.773226627,11.781810738,13.643220342,12.796393104,11.657404671,11.468752916,-1.905677163,-0.937673192,0.1158219561,0.3130578224,0.3957143835,1.9053039948,2.9827914144,3.6001649574,-6.466806109,-6.792888063,-5.184912761,-2.918361142,-6.071091725,-4.887584069,-2.202121347,0.6818038151
b'01',b'075',b'AL',b'Lamar County',b'01075',50.0,3.0,6.0,b'Alabama',b'Lamar County',13971.0,13954.0,13725.0,13628.0,13616.0,13543.0,-17.0,-229.0,-97.0,-12.0,-73.0,29.0,167.0,150.0,172.0,140.0,50.0,263.0,269.0,231.0,195.0,-21.0,-96.0,-119.0,-59.0,-55.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-133.0,32.0,49.0,-16.0,-1.0,-133.0,31.0,49.0,-16.0,5.0,0.0,-9.0,-2.0,-2.0,149.0,149.0,136.0,117.0,129.0,119.0,12.066909932,10.967718349,12.626633387,10.30965794,19.003576719,19.668774906,16.957862282,14.359880703,-6.936666787,-8.701056557,-4.331228894,-4.050222762,0.0,-0.073118122,0.0,0.0,-9.610173778,2.3397799145,3.5971223022,-1.178246622,-9.610173778,2.2666617921,3.5971223022,-1.178246622
b'01',b'077',b'AL',b'Lauderdale County',b'01077',50.0,3.0,6.0,b'Alabama',b'Lauderdale County',93560.0,94031.0,94846.0,95903.0,96867.0,97502.0,471.0,815.0,1057.0,964.0,635.0,220.0,926.0,930.0,959.0,942.0,305.0,1425.0,1297.0,1230.0,1177.0,-85.0,-499.0,-367.0,-271.0,-235.0,1.0,32.0,94.0,122.0,150.0,618.0,1290.0,1309.0,1084.0,720.0,619.0,1322.0,1403.0,1206.0,870.0,-63.0,-8.0,21.0,29.0,0.0,3048.0,3413.0,3723.0,4111.0,4675.0,4711.0,9.8053230409,9.7510340814,9.949680967,9.6929037038,15.089185025,13.5990228,12.761321782,12.110984776,-5.283861984,-3.847988718,-2.811640815,-2.418081073,0.3388448567,0.985588391,1.2657571199,1.5434560038,13.659683286,13.724842594,11.246563262,7.4085888182,13.998528143,14.710430985,12.512320382,8.952044822
b'01',b'079',b'AL',b'Lawrence County',b'01079',50.0,3.0,6.0,b'Alabama',b'Lawrence County',33058.0,33075.0,33052.0,33182.0,33505.0,33567.0,17.0,-23.0,130.0,323.0,62.0,76.0,370.0,361.0,368.0,363.0,111.0,605.0,508.0,479.0,528.0,-35.0,-235.0,-147.0,-111.0,-165.0,0.0,0.0,0.0,16.0,18.0,44.0,196.0,276.0,411.0,207.0,44.0,196.0,276.0,427.0,225.0,8.0,16.0,1.0,7.0,2.0,218.0,218.0,205.0,211.0,216.0,218.0,11.190587808,10.900745841,11.036633827,10.824188931,18.298123308,15.339553704,14.365618486,15.744274809,-7.1075355,-4.438807863,-3.32898466,-4.920085878,0.0,0.0,0.4798536446,0.5367366412,5.9279870552,8.3340882326,12.326240497,6.172471374,5.9279870552,8.3340882326,12.806094141,6.7092080153
b'01',b'081',b'AL',b'Lee County',b'01081',50.0,3.0,6.0,b'Alabama',b'Lee County',174341.0,174856.0,177652.0,181044.0,184271.0,187847.0,515.0,2796.0,3392.0,3227.0,3576.0,460.0,1786.0,1923.0,1977.0,1833.0,323.0,1407.0,1458.0,1374.0,1376.0,137.0,379.0,465.0,603.0,457.0,20.0,182.0,828.0,1316.0,1597.0,299.0,2213.0,2102.0,1318.0,1506.0,319.0,2395.0,2930.0,2634.0,3103.0,59.0,22.0,-3.0,-10.0,16.0,5377.0,5361.0,5298.0,5273.0,5147.0,5363.0,10.133103362,10.722171421,10.823535853,9.8517137037,7.9827975535,8.1294466624,7.5222752967,7.3955035768,2.1503058087,2.5927247586,3.301260556,2.4562101269,1.0326006786,4.6167227959,7.2047411138,8.5832988461,12.555743416,11.720231059,7.2156905684,8.0942066764,13.588344094,16.336953855,14.420431682,16.677505522
b'01',b'083',b'AL',b'Limestone County',b'01083',50.0,3.0,6.0,b'Alabama',b'Limestone County',103561.0,104209.0,107285.0,110926.0,114803.0,118942.0,648.0,3076.0,3641.0,3877.0,4139.0,289.0,1098.0,1255.0,1204.0,1204.0,213.0,1184.0,1173.0,1052.0,1029.0,76.0,-86.0,82.0,152.0,175.0,2.0,19.0,153.0,213.0,265.0,585.0,3265.0,3225.0,3434.0,3714.0,587.0,3284.0,3378.0,3647.0,3979.0,-15.0,-122.0,181.0,78.0,-15.0,3114.0,2864.0,2586.0,3034.0,3032.0,3128.0,10.383273284,11.50262819,10.667659007,10.301824638,11.196535126,10.751062045,9.3209113583,8.8044664057,-0.813261842,0.7515661447,1.3467476487,1.4973582323,0.1796741279,1.4023124407,1.8872187446,2.2674281803,30.875580395,29.558546544,30.425864643,31.778219855,31.055254523,30.960858985,32.313083388,34.045648035
b'01',b'085',b'AL',b'Lowndes County',b'01085',50.0,3.0,6.0,b'Alabama',b'Lowndes County',10319.0,10284.0,9936.0,9778.0,9682.0,9485.0,-35.0,-348.0,-158.0,-96.0,-197.0,32.0,125.0,115.0,104.0,102.0,61.0,183.0,175.0,180.0,184.0,-29.0,-58.0,-60.0,-76.0,-82.0,0.0,0.0,1.0,1.0,1.0,-9.0,-279.0,-97.0,-20.0,-114.0,-9.0,-279.0,-96.0,-19.0,-113.0,3.0,-11.0,-2.0,-1.0,-2.0,184.0,184.0,176.0,174.0,173.0,168.0,12.363996044,11.666835751,10.688591984,10.64329316,18.100890208,17.753880491,18.499486125,19.199666093,-5.736894164,-6.08704474,-7.810894142,-8.556372933,0.0,0.1014507457,0.1027749229,0.1043460114,-27.59643917,-9.840722329,-2.055498458,-11.8954453,-27.59643917,-9.739271584,-1.952723535,-11.79109929
b'01',b'087',b'AL',b'Macon County',b'01087',50.0,3.0,6.0,b'Alabama',b'Macon County',19531.0,19472.0,18917.0,18561.0,18347.0,18159.0,-59.0,-555.0,-356.0,-214.0,-188.0,29.0,193.0,149.0,142.0,141.0,76.0,297.0,263.0,260.0,258.0,-47.0,-104.0,-114.0,-118.0,-117.0,0.0,1.0,36.0,27.0,34.0,-15.0,-431.0,-276.0,-121.0,-106.0,-15.0,-430.0,-240.0,-94.0,-72.0,3.0,-21.0,-2.0,-2.0,1.0,2070.0,2065.0,2003.0,2066.0,2061.0,2063.0,10.054963661,7.9513314478,7.6948087136,7.7247575741,15.473182422,14.034900475,14.089086377,14.134662795,-5.418218761,-6.083569027,-6.394277663,-6.409905221,0.0520982573,1.9211270612,1.4630974315,1.8627075001,-22.4543489,-14.7286408,-6.556844045,-5.807264559,-22.40225064,-12.80751374,-5.093746613,-3.944557059
b'01',b'089',b'AL',b'Madison County',b'01089',50.0,3.0,6.0,b'Alabama',b'Madison County',388156.0,390527.0,396663.0,404155.0,413891.0,423355.0,2371.0,6136.0,7492.0,9736.0,9464.0,1076.0,4284.0,4446.0,4580.0,4547.0,841.0,4101.0,4072.0,3777.0,3754.0,235.0,183.0,374.0,803.0,793.0,9.0,213.0,1181.0,1655.0,2014.0,2298.0,5768.0,5756.0,7145.0,6666.0,2307.0,5981.0,6937.0,8800.0,8680.0,-171.0,-28.0,181.0,133.0,-9.0,9765.0,10159.0,10287.0,11057.0,11852.0,12148.0,10.884284607,11.103646521,11.197414326,10.861801669,10.419339677,10.169601582,9.2341995438,8.9674958137,0.4649449307,0.934044939,1.9632147825,1.8943058551,0.5411654111,2.9494841525,4.0462272293,4.8110113396,14.654657707,14.375301254,17.468455319,15.923635347,15.195823118,17.324785407,21.514682548,20.734646687
b'01',b'091',b'AL',b'Marengo County',b'01091',50.0,3.0,6.0,b'Alabama',b'Marengo County',19325.0,19271.0,18978.0,18790.0,18705.0,18512.0,-54.0,-293.0,-188.0,-85.0,-193.0,56.0,247.0,221.0,219.0,211.0,86.0,351.0,310.0,280.0,295.0,-30.0,-104.0,-89.0,-61.0,-84.0,0.0,0.0,21.0,18.0,24.0,-26.0,-190.0,-110.0,-40.0,-133.0,-26.0,-190.0,-89.0,-22.0,-109.0,2.0,1.0,-10.0,-2.0,0.0,237.0,237.0,224.0,205.0,208.0,223.0,12.915370336,11.703029019,11.681557541,11.338904264,18.353421004,16.416013556,14.93532471,15.852970417,-5.438050668,-4.712984537,-3.253767169,-4.514066153,0.0,1.1120525312,0.9601280171,1.2897331864,-9.934900259,-5.825037068,-2.133617816,-7.147271408,-9.934900259,-4.712984537,-1.173489799,-5.857538222
b'01',b'093',b'AL',b'Marion County',b'01093',50.0,3.0,6.0,b'Alabama',b'Marion County',29334.0,29175.0,28972.0,29171.0,29279.0,29323.0,-159.0,-203.0,199.0,108.0,44.0,98.0,280.0,337.0,317.0,294.0,145.0,523.0,478.0,417.0,413.0,-47.0,-243.0,-141.0,-100.0,-119.0,0.0,12.0,3.0,8.0,11.0,-95.0,8.0,333.0,200.0,154.0,-95.0,20.0,336.0,208.0,165.0,-17.0,20.0,4.0,0.0,-2.0,774.0,651.0,516.0,695.0,723.0,711.0,9.63076341,11.59210911,10.846877673,10.033787243,17.988890226,16.442220044,14.268605646,14.095082079,-8.358126817,-4.850110933,-3.421727973,-4.061294836,0.4127470033,0.1031938496,0.2737382378,0.3754138084,0.2751646689,11.454517311,6.8434559453,5.2557933176,0.6879116721,11.55771116,7.1171941831,5.631207126
b'01',b'095',b'AL',b'Marshall County',b'01095',50.0,3.0,6.0,b'Alabama',b'Marshall County',97609.0,97706.0,98268.0,99570.0,101041.0,102156.0,97.0,562.0,1302.0,1471.0,1115.0,340.0,1459.0,1518.0,1557.0,1553.0,313.0,1508.0,1408.0,1284.0,1266.0,27.0,-49.0,110.0,273.0,287.0,4.0,46.0,275.0,348.0,415.0,27.0,503.0,921.0,846.0,410.0,31.0,549.0,1196.0,1194.0,825.0,39.0,62.0,-4.0,4.0,3.0,964.0,964.0,932.0,1001.0,1010.0,1020.0,14.88973027,15.345889061,15.522578523,15.285658745,15.389796606,14.233868114,12.800893271,12.46081389,-0.500066335,1.1120209464,2.7216852516,2.824844855,0.4694500291,2.7800523661,3.46940098,4.084705975,5.1333340137,9.310648106,8.4342334169,4.03549265,5.6027840428,12.090700472,11.903634397,8.120198625
b'01',b'097',b'AL',b'Mobile County',b'01097',50.0,3.0,6.0,b'Alabama',b'Mobile County',414810.0,414409.0,413164.0,411291.0,411745.0,412339.0,-401.0,-1245.0,-1873.0,454.0,594.0,1288.0,5197.0,4980.0,5026.0,4981.0,1342.0,5457.0,5678.0,4760.0,4626.0,-54.0,-260.0,-698.0,266.0,355.0,11.0,125.0,511.0,624.0,762.0,-444.0,-1392.0,-1474.0,-334.0,-516.0,-433.0,-1267.0,-963.0,290.0,246.0,86.0,282.0,-212.0,-102.0,-7.0,7753.0,7581.0,7084.0,7458.0,7623.0,7930.0,12.559617097,12.080707862,12.213317522,12.088573495,13.187960458,13.773947638,11.566930244,11.227010839,-0.628343361,-1.693239777,0.6463872783,0.8615626562,0.3020881542,1.2396067705,1.516337074,1.8493260396,-3.364053685,-3.575695459,-0.811629139,-1.252299523,-3.061965531,-2.336088689,0.704707935,0.5970265167
b'01',b'099',b'AL',b'Monroe County',b'01099',50.0,3.0,6.0,b'Alabama',b'Monroe County',19768.0,19704.0,19530.0,19403.0,19244.0,19057.0,-64.0,-174.0,-127.0,-159.0,-187.0,41.0,217.0,237.0,219.0,219.0,82.0,365.0,336.0,290.0,293.0,-41.0,-148.0,-99.0,-71.0,-74.0,0.0,0.0,1.0,5.0,5.0,-25.0,-39.0,-19.0,-94.0,-117.0,-25.0,-39.0,-18.0,-89.0,-112.0,2.0,13.0,-10.0,1.0,-1.0,188.0,188.0,167.0,170.0,179.0,183.0,11.061834123,12.17476177,11.333350583,11.435732748,18.606310853,17.26042175,15.007633193,15.299861622,-7.544476729,-5.08565998,-3.674282609,-3.864128874,0.0,0.0513703028,0.2587522964,0.2610897888,-1.988071571,-0.976035754,-4.864543173,-6.109501057,-1.988071571,-0.924665451,-4.605790876,-5.848411269
b'01',b'101',b'AL',b'Montgomery County',b'01101',50.0,3.0,6.0,b'Alabama',b'Montgomery County',228957.0,228363.0,226811.0,226554.0,225966.0,225894.0,-594.0,-1552.0,-257.0,-588.0,-72.0,782.0,3082.0,3000.0,2950.0,2940.0,714.0,2920.0,2573.0,2371.0,2401.0,68.0,162.0,427.0,579.0,539.0,9.0,130.0,646.0,1247.0,1500.0,-638.0,-1892.0,-1238.0,-2440.0,-2114.0,-629.0,-1762.0,-592.0,-1193.0,-614.0,-33.0,48.0,-92.0,26.0,3.0,8400.0,8220.0,7836.0,8382.0,8636.0,8851.0,13.54207402,13.234369658,13.038097764,13.012880096,12.830258319,11.35067771,10.479094847,10.627185411,0.7118157012,1.883691948,2.559002917,2.3856946842,0.5712101306,2.849800933,5.511358614,6.6392245386,-8.313304363,-5.461383212,-10.78405374,-9.35688045,-7.742094232,-2.611582279,-5.272695129,-2.717655911
b'01',b'103',b'AL',b'Morgan County',b'01103',50.0,3.0,6.0,b'Alabama',b'Morgan County',123452.0,123329.0,123270.0,124218.0,125455.0,126084.0,-123.0,-59.0,948.0,1237.0,629.0,343.0,1425.0,1469.0,1499.0,1482.0,380.0,1814.0,1708.0,1547.0,1545.0,-37.0,-389.0,-239.0,-48.0,-63.0,1.0,18.0,170.0,480.0,586.0,-95.0,221.0,1033.0,818.0,105.0,-94.0,239.0,1203.0,1298.0,691.0,8.0,91.0,-16.0,-13.0,1.0,2290.0,2103.0,1783.0,1985.0,2074.0,2075.0,11.557224482,11.871282648,12.00770608,11.783461014,14.712144007,13.802689423,12.392209009,12.284377373,-3.154919525,-1.931406775,-0.38450293,-0.500916359,0.1459859935,1.3738039824,3.8450292983,4.6593172431,1.7923835863,8.3478794931,6.5525707626,0.8348605982,1.9383695798,9.7216834756,10.397600061,5.4941778412
b'01',b'105',b'AL',b'Perry County',b'01105',50.0,3.0,6.0,b'Alabama',b'Perry County',8511.0,8456.0,8314.0,7893.0,7772.0,7719.0,-55.0,-142.0,-421.0,-121.0,-53.0,30.0,100.0,92.0,98.0,99.0,31.0,167.0,156.0,123.0,117.0,-1.0,-67.0,-64.0,-25.0,-18.0,0.0,0.0,2.0,15.0,19.0,-48.0,-77.0,-388.0,-113.0,-52.0,-48.0,-77.0,-386.0,-98.0,-33.0,-6.0,2.0,29.0,2.0,-2.0,543.0,536.0,510.0,294.0,311.0,312.0,11.926058438,11.353119023,12.511969358,12.781615131,19.916517591,19.250940951,15.703798276,15.105545155,-7.990459153,-7.897821929,-3.191828918,-2.323930024,0.0,0.2468069353,1.9150973508,2.4530372474,-9.183064997,-47.88054544,-14.42706671,-6.713575625,-9.183064997,-47.63373851,-12.51196936,-4.260538377
b'01',b'107',b'AL',b'Pickens County',b'01107',50.0,3.0,6.0,b'Alabama',b'Pickens County',19125.0,18962.0,18615.0,18780.0,18741.0,18508.0,-163.0,-347.0,165.0,-39.0,-233.0,33.0,169.0,194.0,194.0,185.0,77.0,339.0,303.0,253.0,268.0,-44.0,-170.0,-109.0,-59.0,-83.0,0.0,3.0,22.0,5.0,6.0,-99.0,-181.0,236.0,19.0,-155.0,-99.0,-178.0,258.0,24.0,-149.0,-20.0,1.0,16.0,-4.0,-1.0,1770.0,1661.0,1567.0,1916.0,1981.0,1941.0,8.9948638795,10.375718679,10.340875776,9.9331525679,18.042951806,16.20537505,13.485781296,14.389648044,-9.048087926,-5.829656371,-3.14490552,-4.456495476,0.1596721399,1.1766278914,0.2665174169,0.3221562995,-9.633552439,12.62200829,1.0127661843,-8.32237107,-9.473880299,13.798636181,1.2792836012,-8.000214771
b'01',b'109',b'AL',b'Pike County',b'01109',50.0,3.0,6.0,b'Alabama',b'Pike County',33003.0,32904.0,32748.0,32998.0,33163.0,33124.0,-99.0,-156.0,250.0,165.0,-39.0,89.0,355.0,339.0,376.0,374.0,99.0,452.0,446.0,385.0,372.0,-10.0,-97.0,-107.0,-9.0,2.0,2.0,26.0,98.0,97.0,121.0,-84.0,-107.0,259.0,86.0,-164.0,-82.0,-81.0,357.0,183.0,-43.0,-7.0,22.0,0.0,-9.0,2.0,2144.0,2068.0,1957.0,2094.0,2044.0,1893.0,10.814598184,10.312414443,11.366212724,11.284263883,13.7695729,13.567365315,11.638276326,11.223920226,-2.954974715,-3.254950872,-0.272063602,0.0603436571,0.7920550783,2.9811699571,2.9322410484,3.6507912562,-3.259611284,7.8788063152,2.5997188676,-4.948179884,-2.467556205,10.859976272,5.531959916,-1.297388628
b'01',b'111',b'AL',b'Randolph County',b'01111',50.0,3.0,6.0,b'Alabama',b'Randolph County',21966.0,22093.0,22157.0,22442.0,22789.0,23067.0,127.0,64.0,285.0,347.0,278.0,63.0,265.0,248.0,250.0,223.0,82.0,389.0,355.0,327.0,289.0,-19.0,-124.0,-107.0,-77.0,-66.0,0.0,1.0,13.0,17.0,21.0,167.0,183.0,370.0,400.0,324.0,167.0,184.0,383.0,417.0,345.0,-21.0,4.0,9.0,7.0,-1.0,414.0,503.0,553.0,561.0,573.0,564.0,11.97740113,11.12132559,11.054365369,9.7260990928,17.581920904,15.919639454,14.459109903,12.604675506,-5.604519774,-4.798313864,-3.404744534,-2.878576413,0.0451977401,0.5829727124,0.7516968451,0.9159106769,8.2711864407,16.592300276,17.68698459,14.131193301,8.3163841808,17.175272988,18.438681435,15.047103978
b'01',b'113',b'AL',b'Russell County',b'01113',50.0,3.0,6.0,b'Alabama',b'Russell County',59171.0,59252.0,58651.0,58522.0,58792.0,58837.0,81.0,-601.0,-129.0,270.0,45.0,184.0,788.0,780.0,783.0,535.0,165.0,825.0,816.0,704.0,691.0,19.0,-37.0,-36.0,79.0,-156.0,9.0,6.0,36.0,40.0,42.0,35.0,-579.0,-99.0,168.0,157.0,44.0,-573.0,-63.0,208.0,199.0,18.0,9.0,-30.0,-17.0,2.0,530.0,530.0,499.0,507.0,527.0,530.0,13.366920265,13.313647342,13.348790426,9.0963962968,13.994554846,13.928123373,12.001977599,11.748803441,-0.627634581,-0.614476031,1.3468128271,-2.652407144,0.1017785807,0.6144760312,0.6819305454,0.7141096158,-9.821633037,-1.689809086,2.8641082906,2.6694097544,-9.719854457,-1.075333055,3.5460388359,3.3835193702
